Item No,Item Description,Invoice Date,Qty Shipped,Net Price,Unit Cost,Bill To,Whse
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2025-02-28,5,355.48,286.12,Cortland Fire Protection,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-02-28,361,2.13,1.77,Brightwater Facilities,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-02-28,88,2.19,1.77,Delta Ridge Industrial,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-02-28,310,6.95,4.71,Orion Municipal Works,100117
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-02-28,362,6.08,4.71,Orion Municipal Works,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-02-28,241,7.53,4.71,Northgate Property Group,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-02-28,161,10.64,7.08,Fairmont Health System,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-02-28,308,10.98,7.08,Brightwater Facilities,100117
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-02-28,36,113.78,98.47,Orion Municipal Works,100349
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2025-02-28,1,806.97,514.51,Ridgeline Plumbing Co.,100933
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-02-28,36,88.70,64.80,Orion Municipal Works,100812
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-02-28,368,2.72,2.37,Orion Municipal Works,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-02-28,137,3.23,2.37,Grayson HVAC Services,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-02-28,151,3.41,2.37,Tidewater Mechanical,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-02-28,235,3.62,2.37,Cortland Fire Protection,100959
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-02-28,27,14.12,11.68,Delta Ridge Industrial,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-02-28,109,16.82,11.68,Orion Municipal Works,100812
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-02-28,74,10.88,8.38,Northgate Property Group,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-03-01,115,27.09,19.54,Kestrel Construction LLC,100117
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-03-01,47,24.55,19.54,Grayson HVAC Services,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-01,149,2.48,1.78,Ridgeline Plumbing Co.,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-01,319,2.10,1.78,Orion Municipal Works,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-01,316,7.58,4.73,Kestrel Construction LLC,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-01,321,6.79,4.73,Orion Municipal Works,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-01,167,9.21,7.10,Westport Unified Schools,100933
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-03-01,24,74.61,65.13,Northgate Property Group,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-01,321,3.18,2.37,Orion Municipal Works,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-01,151,3.68,2.37,Grayson HVAC Services,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-01,228,3.70,2.37,Orion Municipal Works,100959
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-01,32,18.84,11.72,Grayson HVAC Services,100649
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-03-01,91,10.89,8.42,Vance & Sons Plumbing,100205
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2025-03-01,3,872.09,625.32,Delta Ridge Industrial,100205
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2025-03-01,6,2023.58,1491.20,Orion Municipal Works,100117
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2025-03-01,1,1902.27,1491.20,Delta Ridge Industrial,100205
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2025-03-02,3,369.64,286.90,Fairmont Health System,100117
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-03-02,32,30.31,19.54,Kestrel Construction LLC,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-02,260,2.67,1.78,Cortland Fire Protection,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-02,178,2.68,1.78,Sable Creek Refining,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-02,328,2.87,1.78,Kestrel Construction LLC,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-02,159,2.76,1.78,Grayson HVAC Services,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-02,332,6.86,4.73,Brightwater Facilities,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-02,328,5.82,4.73,Brightwater Facilities,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-02,169,6.29,4.73,Grayson HVAC Services,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-02,320,6.39,4.73,Orion Municipal Works,100933
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-02,232,8.68,7.10,Sable Creek Refining,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-02,262,8.90,7.10,Vance & Sons Plumbing,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-02,391,9.40,7.10,Walk-in,100571
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-03-02,40,153.87,98.63,Walk-in,100933
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2025-03-02,3,823.52,517.23,Westport Unified Schools,100205
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-03-02,10,104.00,65.13,Brightwater Facilities,100649
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-02,383,3.13,2.37,Brightwater Facilities,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-02,287,3.38,2.37,Westport Unified Schools,100812
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-03-02,71,10.02,8.42,Sable Creek Refining,100571
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-03-02,17,107.83,86.54,Westport Unified Schools,100205
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-03-02,39,117.52,86.54,Brightwater Facilities,100205
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-03-02,22,43.51,28.46,Westport Unified Schools,100959
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2025-03-02,7,1841.56,1491.20,Walk-in,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-03-03,37,26.53,19.54,Walk-in,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-03,328,2.42,1.78,Cortland Fire Protection,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-03,248,2.54,1.78,Sable Creek Refining,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-03,247,6.42,4.73,Sable Creek Refining,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-03,400,7.56,4.73,Brightwater Facilities,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-03,214,7.29,4.73,Cortland Fire Protection,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-03,276,10.02,7.10,Cortland Fire Protection,100812
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-03-03,27,83.18,65.13,Orion Municipal Works,100349
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-03-03,30,103.09,65.13,Brightwater Facilities,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-03,276,2.86,2.37,Cortland Fire Protection,100117
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-03,81,16.94,11.72,Orion Municipal Works,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-03,53,14.69,11.72,Fairmont Health System,100649
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-03,55,13.89,11.72,Fairmont Health System,100812
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-03-03,36,10.86,8.42,Fairmont Health System,100812
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-03-03,39,10.57,8.42,Delta Ridge Industrial,100933
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-03-03,11,108.75,86.54,Fairmont Health System,100959
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-03-03,35,45.91,28.46,Kestrel Construction LLC,100117
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-03-03,24,44.01,28.46,Tidewater Mechanical,100649
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2025-03-04,1,374.37,286.90,Kestrel Construction LLC,100649
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-03-04,24,23.77,19.54,Kestrel Construction LLC,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-04,68,2.63,1.78,Walk-in,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-04,72,2.31,1.78,Kestrel Construction LLC,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-04,345,5.46,4.73,Vance & Sons Plumbing,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-04,132,10.74,7.10,Delta Ridge Industrial,100649
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-03-04,28,127.71,98.63,Orion Municipal Works,100959
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-03-04,36,96.78,65.13,Kestrel Construction LLC,100047
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-03-04,18,88.27,65.13,Delta Ridge Industrial,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-04,70,3.44,2.37,Halloran Mechanical,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-04,201,3.76,2.37,Northgate Property Group,100649
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-04,40,18.07,11.72,Kestrel Construction LLC,100047
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-04,109,13.85,11.72,Halloran Mechanical,100649
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-04,106,15.40,11.72,Kestrel Construction LLC,100959
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-03-04,24,11.97,8.42,Halloran Mechanical,100812
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-03-04,36,35.65,28.46,Kestrel Construction LLC,100812
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2025-03-05,6,375.77,286.90,Sable Creek Refining,100205
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-03-05,106,24.64,19.54,Brightwater Facilities,100812
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-05,302,2.10,1.78,Brightwater Facilities,100205
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-05,300,8.91,7.10,Vance & Sons Plumbing,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-05,259,9.75,7.10,Westport Unified Schools,100649
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-05,206,8.58,7.10,Tidewater Mechanical,100812
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-03-05,38,146.47,98.63,Halloran Mechanical,100047
HRD335590,CHROME LAVATORY FAUCET 4 IN CENTERSET 2-HANDLE,2025-03-05,29,150.30,98.63,Vance & Sons Plumbing,100117
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2025-03-05,8,764.79,517.23,Walk-in,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-05,200,3.17,2.37,Westport Unified Schools,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-05,299,3.27,2.37,Vance & Sons Plumbing,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-05,45,18.40,11.72,Fairmont Health System,100205
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-03-05,99,12.64,8.42,Brightwater Facilities,100205
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-03-05,81,10.34,8.42,Northgate Property Group,100933
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2025-03-05,7,961.08,625.32,Vance & Sons Plumbing,100117
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-03-05,29,101.35,86.54,Brightwater Facilities,100933
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-03-05,36,37.84,28.46,Vance & Sons Plumbing,100047
HRD983377,3 TON 14 SEER AC CONDENSING UNIT R-410A,2025-03-05,4,2320.85,1491.20,Fairmont Health System,100349
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-03-06,47,29.66,19.54,Tidewater Mechanical,100117
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-03-06,94,30.90,19.54,Orion Municipal Works,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-06,223,7.26,4.73,Cortland Fire Protection,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-06,223,6.24,4.73,Sable Creek Refining,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-06,286,10.36,7.10,Sable Creek Refining,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-06,288,9.54,7.10,Northgate Property Group,100117
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-03-06,28,75.86,65.13,Cortland Fire Protection,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-06,217,3.62,2.37,Tidewater Mechanical,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-06,96,2.96,2.37,Ridgeline Plumbing Co.,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-06,376,3.43,2.37,Halloran Mechanical,100649
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-03-06,20,36.80,28.46,Tidewater Mechanical,100349
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2025-03-07,8,362.03,286.90,Ridgeline Plumbing Co.,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-07,230,8.59,7.10,Sable Creek Refining,100349
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-07,175,9.54,7.10,Sable Creek Refining,100571
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-07,174,9.23,7.10,Westport Unified Schools,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-07,390,10.30,7.10,Walk-in,100959
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-07,168,3.38,2.37,Westport Unified Schools,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-07,230,3.16,2.37,Sable Creek Refining,100933
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-07,112,16.46,11.72,Kestrel Construction LLC,100571
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-03-07,102,10.14,8.42,Halloran Mechanical,100117
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-03-07,32,35.00,28.46,Orion Municipal Works,100933
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-03-07,37,45.55,28.46,Orion Municipal Works,100959
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-03-08,109,29.46,19.54,Kestrel Construction LLC,100649
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-03-08,118,22.86,19.54,Walk-in,100933
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-08,125,2.06,1.78,Halloran Mechanical,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-08,182,2.10,1.78,Westport Unified Schools,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-08,247,2.80,1.78,Northgate Property Group,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-08,235,6.16,4.73,Westport Unified Schools,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-08,391,8.51,7.10,Brightwater Facilities,100117
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-08,313,10.15,7.10,Vance & Sons Plumbing,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-08,234,9.50,7.10,Westport Unified Schools,100933
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-03-08,25,93.69,65.13,Vance & Sons Plumbing,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-08,185,3.84,2.37,Westport Unified Schools,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-08,392,3.29,2.37,Walk-in,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-08,337,3.19,2.37,Brightwater Facilities,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-08,77,17.52,11.72,Vance & Sons Plumbing,100117
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-03-08,101,10.69,8.42,Walk-in,100933
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2025-03-08,5,986.51,625.32,Cortland Fire Protection,100571
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-03-08,5,109.23,86.54,Halloran Mechanical,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-09,192,2.58,1.78,Sable Creek Refining,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-09,132,5.60,4.73,Ridgeline Plumbing Co.,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-09,321,8.29,7.10,Cortland Fire Protection,100571
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-03-09,27,94.89,65.13,Orion Municipal Works,100812
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-09,324,3.16,2.37,Cortland Fire Protection,100047
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-09,194,3.82,2.37,Sable Creek Refining,100571
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-09,22,14.98,11.72,Kestrel Construction LLC,100349
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-09,79,13.42,11.72,Vance & Sons Plumbing,100812
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-09,20,13.94,11.72,Walk-in,100812
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-03-09,24,9.89,8.42,Ridgeline Plumbing Co.,100349
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-03-09,82,12.92,8.42,Cortland Fire Protection,100571
HRD900001,6 IN DUCTILE IRON MJ GATE VALVE (NEW SKU),2025-03-09,5,833.67,625.32,Sable Creek Refining,100959
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-03-09,32,137.08,86.54,Cortland Fire Protection,100933
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-03-09,40,42.48,28.46,Brightwater Facilities,100649
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2025-03-10,1,396.34,286.90,Kestrel Construction LLC,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-10,272,2.76,1.78,Cortland Fire Protection,100047
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-10,282,2.04,1.78,Orion Municipal Works,100117
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-10,328,2.83,1.78,Cortland Fire Protection,100205
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-10,206,5.86,4.73,Northgate Property Group,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-10,202,7.10,4.73,Northgate Property Group,100571
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-10,258,6.48,4.73,Tidewater Mechanical,100649
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-10,142,6.20,4.73,Delta Ridge Industrial,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-10,92,9.50,7.10,Delta Ridge Industrial,100812
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-10,147,10.01,7.10,Ridgeline Plumbing Co.,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-10,86,3.51,2.37,Delta Ridge Industrial,100205
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-10,330,3.66,2.37,Walk-in,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-10,145,2.97,2.37,Delta Ridge Industrial,100959
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-10,22,16.08,11.72,Walk-in,100205
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-03-10,8,111.88,86.54,Ridgeline Plumbing Co.,100649
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-03-10,26,130.00,86.54,Sable Creek Refining,100649
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-03-10,34,39.68,28.46,Ridgeline Plumbing Co.,100047
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-03-10,26,32.90,28.46,Tidewater Mechanical,100117
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-03-10,26,33.62,28.46,Sable Creek Refining,100571
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2025-03-11,1,431.81,286.90,Walk-in,100933
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-03-11,34,27.47,19.54,Fairmont Health System,100047
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-03-11,82,30.85,19.54,Sable Creek Refining,100349
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-03-11,50,29.11,19.54,Fairmont Health System,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-11,90,2.57,1.78,Walk-in,100205
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-11,369,2.53,1.78,Walk-in,100349
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-11,350,2.07,1.78,Brightwater Facilities,100571
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-11,400,2.34,1.78,Brightwater Facilities,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-11,271,6.41,4.73,Northgate Property Group,100047
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-11,365,7.32,4.73,Kestrel Construction LLC,100812
HRD450871,40 GAL NATURAL GAS WATER HEATER 40 MBH,2025-03-11,8,661.13,517.23,Halloran Mechanical,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-11,291,3.50,2.37,Brightwater Facilities,100571
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-11,295,3.70,2.37,Vance & Sons Plumbing,100649
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-03-11,31,11.59,8.42,Grayson HVAC Services,100047
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-03-11,83,11.64,8.42,Northgate Property Group,100117
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-03-11,117,10.43,8.42,Delta Ridge Industrial,100959
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-03-11,28,36.47,28.46,Sable Creek Refining,100205
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-03-11,21,38.04,28.46,Sable Creek Refining,100812
HRD118902,1/2 IN COPPER TYPE L HARD TUBE 10FT,2025-03-12,85,31.17,19.54,Cortland Fire Protection,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-12,286,2.78,1.78,Cortland Fire Protection,100933
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-12,393,7.22,4.73,Fairmont Health System,100349
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-12,387,6.45,4.73,Ridgeline Plumbing Co.,100959
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-12,98,9.98,7.10,Walk-in,100047
HRD304148,3/4 IN CPVC 90 DEG ELBOW SOCKET,2025-03-12,326,11.12,7.10,Ridgeline Plumbing Co.,100812
HRD512066,1/2 IN x 300FT PEX-B TUBING RED,2025-03-12,33,102.40,65.13,Ridgeline Plumbing Co.,100117
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-12,175,3.36,2.37,Delta Ridge Industrial,100649
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-12,116,3.10,2.37,Fairmont Health System,100933
HRD661204,1 IN PEX-A EXPANSION COUPLING BRASS,2025-03-12,378,3.02,2.37,Ridgeline Plumbing Co.,100959
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-12,29,14.77,11.72,Ridgeline Plumbing Co.,100117
HRD772310,3/4 IN BRASS BALL VALVE FULL PORT THREADED,2025-03-12,92,13.58,11.72,Brightwater Facilities,100571
HRD874019,4 IN CAST IRON NO-HUB COUPLING STAINLESS,2025-03-12,109,10.12,8.42,Orion Municipal Works,100933
HRD900002,SMART THERMOSTAT WIFI 24V C-WIRE (NEW SKU),2025-03-12,11,122.23,86.54,Fairmont Health System,100117
HRD900003,2 IN STAINLESS PRESS COUPLING 316L (NEW SKU),2025-03-12,16,33.18,28.46,Fairmont Health System,100117
HRD107744,3/4 IN x 100FT SOFT COPPER COIL TYPE L,2025-03-13,5,384.29,286.90,Northgate Property Group,100959
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-13,400,2.15,1.78,Halloran Mechanical,100649
HRD248813,1-1/4 IN GALVANIZED STEEL NIPPLE 6 IN,2025-03-13,179,2.57,1.78,Fairmont Health System,100959
HRD290145,2 IN PVC DWV SANITARY TEE HUB,2025-03-13,239,6.84,4.73,Northgate Property Group,100047
